sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
CA_ALIGN_0217,ca,Catalan,iDEM Catalan,idem_ca_CAT_060_084.txt.wordalign.csv,CAT_060_084,1,0,,CAT_060_084:0,"Impost sobre la renda Image Barcelona és un gran lloc per viure, però aquí també hi ha impostos, fins i tot si no tens ingressos!","Impost sobre la renda Barcelona és un bon lloc per viure, però aquí també hi ha impostos. Tothom ha de pagar impostos, fins i tot si no teniu ingressos!",28,33,0-0 1-1 2-2 3-3 4-18 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-24 20-25 21-26 22-27 23-28 24-29 25-30 26-23 26-31 27-32,29,28,29,0,4,100.0,87.88,,,0,,,0,,,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,missing_strategy_annotation_after_strict_syntactic_review,Explanation;Modulation;Synonymy,1,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,0
CA_ALIGN_0313,ca,Catalan,iDEM Catalan,idem_ca_CAT_085_089.txt.wordalign.csv,CAT_085_089,1,0,,CAT_085_089:0,Quines garanties m'ofereix l'Ajuntament de Barcelona respecte a les meves dades personals?,Com protegeix les vostres dades personals l’Ajuntament de Barcelona?,15,11,0-0 1-1 1-3 2-6 3-1 4-6 5-7 6-8 7-9 10-2 11-3 12-4 13-5 14-10,14,13,11,2,0,86.67,100.0,,,0,,,0,,,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,missing_strategy_annotation_after_strict_syntactic_review,Synonymy;Compression;Omission,1,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,0
CA_ALIGN_0325,ca,Catalan,iDEM Catalan,idem_ca_CAT_090_093.txt.wordalign.csv,CAT_090_093,1,0,,CAT_090_093:0,Com actua La Sindicatura de Greuges de Barcelona actua per sol·licitud de qualsevol persona física o jurídica que presenti una queixa sobre una actuació de l’administració pública local.,Com actua la Sindicatura de Greuges La Sindicatura de Greuges de Barcelona actua quan qualsevol persona o empresa presenta una queixa sobre alguna acció de l’administració pública local.,30,30,0-0 1-1 2-6 3-3 3-7 4-4 5-5 5-9 6-10 7-11 8-12 11-8 12-14 13-15 15-16 16-17 17-13 18-18 19-19 20-20 21-21 22-22 23-23 23-26 24-24 25-25 26-23 26-26 27-27 28-28 29-29,31,27,29,3,1,90.0,96.67,,,0,,,0,,,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,missing_strategy_annotation_after_strict_syntactic_review,Synonymy;Syntactic Change;Omission,1,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,0
CA_ALIGN_0340,ca,Catalan,iDEM Catalan,idem_ca_CAT_094_105.txt.wordalign.csv,CAT_094_105,1,0,,CAT_094_105:0,"Sobre el projecte El Mecanisme per a l’Energia Sostenible de Barcelona (MES Barcelona), un instrument per acompanyar i accelerar la transició energètica de la ciutat al costat d’inversors privats.",Sobre el projecte MES MES vol dir Mecanisme per a l’Energia Sostenible de Barcelona. El MES és una eina que ajuda a fer més ràpida i fàcil la transformació de la ciutat cap a una energia més sostenible. el MES treballa amb inversors privats que són persones o empreses privades que posen diners pel projecte.,36,60,0-0 1-1 2-2 3-16 4-7 5-8 6-9 7-10 8-11 9-12 10-13 11-14 13-4 14-14 15-40 16-15 17-19 18-20 19-18 20-21 20-22 20-23 21-27 22-24 22-26 22-59 23-29 24-30 25-26 25-37 26-31 27-32 28-33 29-35 33-45 34-46 35-40 35-59,38,32,34,4,26,88.89,56.67,Synonymy,Synonymy,1,SemSyn,SemSyn,1,18,"18- Eviteu l' ús de termes abstractes, tècnics o complexos.",accelerar la transició energètica- inversors privats: complexa,accelerar la transició energètica- inversors privats: complexa,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
CA_ALIGN_0002,ca,Catalan,iDEM Catalan,idem_ca_CAT_001.txt.wordalign.csv,CAT_001,2,1,,CAT_001:1,"A més, es tracta de persones que no tenen suport social o familiar suficient o que, pels seus problemes de mobilitat, no poden dirigir-se a un servei d’alimentació de la seva comunitat.","Són persones que tenen poca ajuda de la seva família i d'altres persones. També poden tenir problemes per caminar o moure’s. Per això, no poden anar a un lloc on donen menjar al barri.",39,40,0-36 1-25 2-26 3-0 5-6 6-1 7-2 8-16 9-3 10-5 12-10 13-9 15-21 18-19 20-17 21-18 24-14 25-27 26-28 27-20 28-22 28-23 29-30 30-31 31-32 32-11 33-14 33-35 34-11 35-7 36-8 37-13 38-39,33,31,31,8,9,79.49,77.5,Synonymy;Modulation,Modulation;Synonymy,2,SemSyn;ModInf,SemSyn;ModInf,2,18;14,"18- Selecció de paraules que es puguin entendre
14- Prioritzar oracions curtes amb una idea per oració.","Suport social: paraules complexes. 
Problemes de mobilitat: complexe
Dirigir-se: complexa","Suport social: paraules complexes. 
Problemes de mobilitat: complexe
Dirigir-se: complexa",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
CA_ALIGN_0007,ca,Catalan,iDEM Catalan,idem_ca_CAT_002_006.txt.wordalign.csv,CAT_002_006,2,1,,CAT_002_006:1,Pot presentar-se una queixa si es considera que l’Administració municipal impedeix o dificulta l’exercici legítim dels teus drets fonamentals.,Podeu presentar una queixa quan penseu que l' Ajuntament no us deixa fer servir els vostres drets.,24,19,0-0 1-1 3-2 4-3 5-4 6-11 7-5 8-6 9-7 9-8 10-9 10-18 12-12 15-8 16-0 19-15 21-17 22-16 23-18,19,17,16,7,3,70.83,84.21,Illocutionary Change;Synonymy,Synonymy;Illocutionary Change,2,Illocutionary Change;SemSyn,Illocutionary Change;SemSyn,2,16;18,"16-temps verbals: fer servir l'imperatiu de 2a persona per a ordres i recomanacions
18- Selecció de paraules que es puguin entendre
18- eviteu l' ús de termes abstractes, tècnics o complexos.","Administració municipal: complexa
Dificulta l' exercici legítim dels teus drets fonamentals: complexa. Frase amb conceptes tècnics","Administració municipal: complexa
Dificulta l' exercici legítim dels teus drets fonamentals: complexa. Frase amb conceptes tècnics",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,1,0,0
CA_ALIGN_0029,ca,Catalan,iDEM Catalan,idem_ca_CAT_007_008.txt.wordalign.csv,CAT_007_008,2,1,,CAT_007_008:1,"En aquest projecte, l’equip de la Sindicatura dedica tot un dia a conèixer, a peu de carrer, les principals problemàtiques i neguits de cadascun dels 73 barris de la ciutat.",* La Sindicatura visita durant tot un dia els carrers dels 73 barris de Barcelona. Ho fa per conèixer els problemes més importants i les preocupacions de la gent.,36,32,7-1 8-2 9-3 10-5 11-6 12-7 14-20 15-16 19-9 20-16 21-26 22-9 23-22 23-24 24-25 25-27 26-28 28-10 29-11 30-12 31-13 32-14 33-29 34-15 35-31,25,24,23,12,9,66.67,71.88,Synonymy,Synonymy,1,SemSyn,SemSyn,1,18,"18- Selecció de paraules que es puguin entendre
18- Prioritzar les paraules curtes i d'ús freqüent sempre que hi hagi alternatives","neguits:complexe
problemàtiques→problemes","neguits:complexe
problemàtiques→problemes",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
CA_ALIGN_0036,ca,Catalan,iDEM Catalan,idem_ca_CAT_009_013.txt.wordalign.csv,CAT_009_013,2,1,,CAT_009_013:1,"La ciutadania proposa i escull projectes d’inversió per al districte, que es portaran a terme amb el pressupost municipal assignat al procés.",La ciutadania proposa i escull projectes per millorar el barri amb el pressupost pel procés de l' Ajuntament.,27,21,0-0 1-1 2-2 3-3 4-4 5-5 6-16 6-18 7-7 8-6 10-8 11-9 12-13 18-10 19-11 20-12 21-19 24-17 25-15 26-20,20,19,20,8,1,70.37,95.24,Synonymy,Synonymy,1,SemSyn,SemSyn,1,18,"18- Evitar ús de termes abstractes,tècnics o complexos",projectes d'inversió per al districte: complexa,projectes d'inversió per al districte: complexa,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
CA_ALIGN_0049,ca,Catalan,iDEM Catalan,idem_ca_CAT_014_017.txt.wordalign.csv,CAT_014_017,2,1,,CAT_014_017:1,La seva finalitat és preservar els drets de la ciutadania i també els de l’Administració.,L' objectiu és protegir els drets de la ciutadania i també els drets de l' Ajuntament.,17,19,0-0 1-4 2-2 3-3 4-4 5-5 6-6 6-13 7-7 8-8 9-9 10-10 11-11 12-12 13-14 14-15 14-16 15-2 15-17 16-18,20,17,18,0,1,100.0,94.74,Synonymy,Synonymy,1,SemSyn,SemSyn,1,18,18- Selecció de paraules que es puguin entendre,"La seva finalitat és preservar: complexa
Administració → Ajuntament","La seva finalitat és preservar: complexa
Administració → Ajuntament",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
CA_ALIGN_0061,ca,Catalan,iDEM Catalan,idem_ca_CAT_018_021.txt.wordalign.csv,CAT_018_021,2,1,,CAT_018_021:1,El Banc del Moviment és un servei municipal de la Xarxa Solidària de Productes de Suport de Barcelona.,El Banc del Moviment és un servei de l'Ajuntament de Barcelona. Forma part de la Xarxa Solidària de Productes de Suport de Barcelona.,20,27,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-10 9-8 10-17 11-18 12-19 13-20 14-21 15-22 16-23 17-24 18-25 19-26,20,20,20,0,7,100.0,74.07,,Syntactic Change,1,,SynG2S,1,,,"Strict syntactic audit: The prepositional group ""de la Xarxa..."" is expanded into the independent sentence ""Forma part de la Xarxa..."".",,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping;augmented_by_strict_syntactic_audit,missing_manual_strategy_annotation,Explanation;Modulation;Synonymy,1,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,1,0,0,0
CA_ALIGN_0075,ca,Catalan,iDEM Catalan,idem_ca_CAT_022_023.txt.wordalign.csv,CAT_022_023,2,1,,CAT_022_023:1,"Aquest número t’identificarà en les teves relacions amb la Seguretat Social, que és el sistema públic de protecció davant de situacions de malaltia, invalidesa, atur, vellesa, accidents de treball, maternitat o pèrdua del sosteniment de la família.","Què és el número de la Seguretat Social? És un número personal que us identifica en les vostres relacions amb la Seguretat social. La Seguretat Social és un sistema públic que assegura a les persones una sèrie de prestacions mínimes per aquestes situacions: - rebre ajuda si esteu malalts, - cobrar l’atur si us quedeu sense feina, - tenir protecció si teniu un accident laboral, - cobrar una pensió quan us jubileu, - i rebre ajudes per maternitat o altres situacions.",46,90,0-43 1-3 2-14 2-55 3-15 4-16 5-17 6-18 7-19 8-20 9-21 10-6 11-7 12-24 13-13 14-28 15-2 16-30 17-31 19-65 22-88 23-39 24-40 24-51 25-62 28-56 30-41 31-71 32-51 32-69 34-61 36-85 37-86 38-48 42-4 43-5 44-23 45-89,38,35,37,11,53,76.09,41.11,Synonymy;Modulation,Modulation;Synonymy,2,SemSyn;ModClau,SemSyn;ModClau,2,18;10,"18- Selecció de paraules que es puguin entendre
10- llista d'elements",Sosteniment- invalidesa: complexa,Sosteniment- invalidesa: complexa,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
CA_ALIGN_0082,ca,Catalan,iDEM Catalan,idem_ca_CAT_024_047.txt.wordalign.csv,CAT_024_047,2,1,,CAT_024_047:1,"Com a resultat, ciutats com Amsterdam i Copenhaguen han pres mesures per evitar els seus efectes negatius.",Algunes ciutats com Amsterdam o Copenhaguen han començat a aplicar mesures per reduir els problemes del turisme.,19,19,1-8 4-1 5-2 6-3 7-4 8-5 9-6 11-10 12-11 13-12 14-13 16-14 16-17 18-18,14,13,14,6,5,68.42,73.68,Synonymy,Synonymy,1,SemSyn,SemSyn,1,18,18- Selecció de paraules que es puguin entendre,efectes negatius: complexes,efectes negatius: complexes,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
