run_id,example_id,method,metric,value,slice_name,slice_value,metadata,model
task2_plausibility,0498438bbf75499b,attnlrp,precision_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,recall_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,f1_at_k,0.16666666666666666,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,auprc,0.11666353845279681,target,Synonymy,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,precision_at_k,0.16666666666666666,target,Compression,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,recall_at_k,0.16666666666666666,target,Compression,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,f1_at_k,0.16666666666666666,target,Compression,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,auprc,0.21980476974666968,target,Compression,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,precision_at_k,0.08333333333333333,target,Omission,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,recall_at_k,0.08333333333333333,target,Omission,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,f1_at_k,0.08333333333333333,target,Omission,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,0498438bbf75499b,attnlrp,auprc,0.11198330100844106,target,Omission,"{'n_gold_tokens': 12, 'k': 12}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,precision_at_k,0.3333333333333333,target,Synonymy,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,recall_at_k,0.3333333333333333,target,Synonymy,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,f1_at_k,0.3333333333333333,target,Synonymy,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,auprc,0.16267104542966612,target,Synonymy,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,precision_at_k,0.0,target,Compression,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,recall_at_k,0.0,target,Compression,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,f1_at_k,0.0,target,Compression,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,auprc,0.19,target,Compression,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,precision_at_k,0.3333333333333333,target,Omission,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,recall_at_k,0.3333333333333333,target,Omission,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,f1_at_k,0.3333333333333333,target,Omission,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,c8de7f52dd678b4d,attnlrp,auprc,0.4333333333333333,target,Omission,"{'n_gold_tokens': 3, 'k': 3}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,precision_at_k,0.0,target,Compression,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,recall_at_k,0.0,target,Compression,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,f1_at_k,0.0,target,Compression,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,auprc,0.19369369369369369,target,Compression,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,precision_at_k,0.0,target,Omission,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,recall_at_k,0.0,target,Omission,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,f1_at_k,0.0,target,Omission,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,65c2a16c4f8b71dc,attnlrp,auprc,0.09706959706959706,target,Omission,"{'n_gold_tokens': 2, 'k': 2}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,precision_at_k,0.2972972972972973,target,Synonymy,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,recall_at_k,0.2972972972972973,target,Synonymy,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,f1_at_k,0.2972972972972973,target,Synonymy,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,auprc,0.2878299776021531,target,Synonymy,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,precision_at_k,0.2702702702702703,target,Compression,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,recall_at_k,0.2702702702702703,target,Compression,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,f1_at_k,0.2702702702702703,target,Compression,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,auprc,0.3371724290576658,target,Compression,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,precision_at_k,0.2972972972972973,target,Omission,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,recall_at_k,0.2972972972972973,target,Omission,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,f1_at_k,0.2972972972972973,target,Omission,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,e6a78d3bf2d4e9fb,attnlrp,auprc,0.3400955245240476,target,Omission,"{'n_gold_tokens': 37, 'k': 37}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,precision_at_k,0.17647058823529413,target,Compression,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,recall_at_k,0.17647058823529413,target,Compression,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,f1_at_k,0.17647058823529413,target,Compression,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,auprc,0.2430437017603763,target,Compression,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,precision_at_k,0.29411764705882354,target,Omission,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,recall_at_k,0.29411764705882354,target,Omission,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,f1_at_k,0.29411764705882354,target,Omission,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,6a4c94232b1d7c40,attnlrp,auprc,0.27131339051699344,target,Omission,"{'n_gold_tokens': 17, 'k': 17}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,precision_at_k,0.3125,target,Synonymy,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,recall_at_k,0.3125,target,Synonymy,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,f1_at_k,0.3125,target,Synonymy,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,auprc,0.30766909767719985,target,Synonymy,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,precision_at_k,0.3333333333333333,target,Compression,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,recall_at_k,0.3333333333333333,target,Compression,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,f1_at_k,0.3333333333333333,target,Compression,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,auprc,0.3252967585208016,target,Compression,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,precision_at_k,0.3333333333333333,target,Omission,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,recall_at_k,0.3333333333333333,target,Omission,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,f1_at_k,0.3333333333333333,target,Omission,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,1353894d0a209b8a,attnlrp,auprc,0.3054652715888653,target,Omission,"{'n_gold_tokens': 48, 'k': 48}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,recall_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,f1_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,auprc,0.08662143212781094,target,Synonymy,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,precision_at_k,0.1111111111111111,target,Compression,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,recall_at_k,0.1111111111111111,target,Compression,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,f1_at_k,0.1111111111111111,target,Compression,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,auprc,0.1146318684009317,target,Compression,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,precision_at_k,0.1111111111111111,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,recall_at_k,0.1111111111111111,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,f1_at_k,0.1111111111111111,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,7efaf284b208daee,attnlrp,auprc,0.1032018611057026,target,Omission,"{'n_gold_tokens': 9, 'k': 9}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,precision_at_k,0.4444444444444444,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,recall_at_k,0.4444444444444444,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,f1_at_k,0.4444444444444444,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,auprc,0.5186092498401749,target,Compression,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,precision_at_k,0.4074074074074074,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,recall_at_k,0.4074074074074074,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,f1_at_k,0.4074074074074074,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,1f48b8837bec8ab6,attnlrp,auprc,0.45635477350593623,target,Omission,"{'n_gold_tokens': 27, 'k': 27}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,precision_at_k,0.0,target,Compression,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,recall_at_k,0.0,target,Compression,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,f1_at_k,0.0,target,Compression,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,auprc,0.10657129906807393,target,Compression,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,precision_at_k,0.0,target,Omission,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,recall_at_k,0.0,target,Omission,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,f1_at_k,0.0,target,Omission,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,807b53a961809e7d,attnlrp,auprc,0.09831412671169262,target,Omission,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,precision_at_k,0.0,target,Compression,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,recall_at_k,0.0,target,Compression,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,f1_at_k,0.0,target,Compression,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,auprc,0.1752382377261949,target,Compression,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,precision_at_k,0.0,target,Omission,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,recall_at_k,0.0,target,Omission,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,f1_at_k,0.0,target,Omission,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,0392ae03f066a894,attnlrp,auprc,0.15678542499456347,target,Omission,"{'n_gold_tokens': 10, 'k': 10}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,precision_at_k,0.4,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,recall_at_k,0.4,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,f1_at_k,0.4000000000000001,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,auprc,0.3920947102315948,target,Synonymy,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,precision_at_k,0.4,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,recall_at_k,0.4,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,f1_at_k,0.4000000000000001,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,040f71d839ae75d8,attnlrp,auprc,0.34201988334246397,target,Syntactic Change,"{'n_gold_tokens': 15, 'k': 15}",xlmr
task2_plausibility,042e16733896f3cb,attnlrp,precision_at_k,0.25,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,042e16733896f3cb,attnlrp,recall_at_k,0.25,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,042e16733896f3cb,attnlrp,f1_at_k,0.25,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,042e16733896f3cb,attnlrp,auprc,0.50625,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,precision_at_k,0.32,target,Synonymy,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,recall_at_k,0.32,target,Synonymy,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,f1_at_k,0.32,target,Synonymy,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,auprc,0.3077949598128694,target,Synonymy,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,precision_at_k,0.36,target,Syntactic Change,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,recall_at_k,0.36,target,Syntactic Change,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,f1_at_k,0.36,target,Syntactic Change,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0670039b4a17b8b0,attnlrp,auprc,0.312581146417792,target,Syntactic Change,"{'n_gold_tokens': 25, 'k': 25}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,recall_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,f1_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,auprc,0.08801181314687413,target,Synonymy,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,precision_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,recall_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,f1_at_k,0.0,target,Syntactic Change,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0a08fcb71a7ad371,attnlrp,auprc,0.07128148141988117,target,Syntactic Change,"{'n_gold_tokens': 4, 'k': 4}",xlmr
task2_plausibility,0db925627d2320ae,attnlrp,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}",xlmr
task2_plausibility,0db925627d2320ae,attnlrp,recall_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}",xlmr
task2_plausibility,0db925627d2320ae,attnlrp,f1_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}",xlmr
task2_plausibility,0db925627d2320ae,attnlrp,auprc,0.18630336142217419,target,Synonymy,"{'n_gold_tokens': 8, 'k': 8}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,precision_at_k,0.4,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,recall_at_k,0.4,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,f1_at_k,0.4000000000000001,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,auprc,0.5685606060606061,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,precision_at_k,0.6,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,recall_at_k,0.6,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,f1_at_k,0.6,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,0e743f80a519755a,attnlrp,auprc,0.7602564102564102,target,Syntactic Change,"{'n_gold_tokens': 5, 'k': 5}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,precision_at_k,0.375,target,Synonymy,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,recall_at_k,0.375,target,Synonymy,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,f1_at_k,0.375,target,Synonymy,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,auprc,0.4482661123446508,target,Synonymy,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,precision_at_k,0.25,target,Syntactic Change,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,recall_at_k,0.25,target,Syntactic Change,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,f1_at_k,0.25,target,Syntactic Change,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,11046fa5908d72af,attnlrp,auprc,0.2814306181436661,target,Syntactic Change,"{'n_gold_tokens': 24, 'k': 24}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,precision_at_k,0.15789473684210525,target,Synonymy,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,recall_at_k,0.15789473684210525,target,Synonymy,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,f1_at_k,0.15789473684210525,target,Synonymy,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,auprc,0.16589829866472872,target,Synonymy,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,precision_at_k,0.15789473684210525,target,Syntactic Change,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,recall_at_k,0.15789473684210525,target,Syntactic Change,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,f1_at_k,0.15789473684210525,target,Syntactic Change,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,118c25b0b4ea006a,attnlrp,auprc,0.18089871115228967,target,Syntactic Change,"{'n_gold_tokens': 19, 'k': 19}",xlmr
task2_plausibility,12e23bd223f1277d,attnlrp,precision_at_k,0.0,target,Synonymy,"{'n_gold_tokens': 5, 'k': 5}",xlmr
