run_id,example_id,method,metric,value,slice_name,slice_value,model
task2_qwen_plausibility,d3145f304c3469e2,integrated_gradients_qwen,recall_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,d3145f304c3469e2,integrated_gradients_qwen,f1_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,d3145f304c3469e2,integrated_gradients_qwen,auprc,0.07741221994834899,target,Omission,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,precision_at_k,0.043478260869565216,target,Synonymy,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,recall_at_k,0.043478260869565216,target,Synonymy,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,f1_at_k,0.043478260869565216,target,Synonymy,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,auprc,0.06223916567531172,target,Synonymy,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,precision_at_k,0.17391304347826086,target,Compression,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,recall_at_k,0.17391304347826086,target,Compression,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,f1_at_k,0.17391304347826086,target,Compression,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,auprc,0.13679642571555978,target,Compression,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,precision_at_k,0.043478260869565216,target,Omission,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,recall_at_k,0.043478260869565216,target,Omission,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,f1_at_k,0.043478260869565216,target,Omission,qwen
task2_qwen_plausibility,27232ed14f973bec,integrated_gradients_qwen,auprc,0.06418383327331362,target,Omission,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,precision_at_k,0.2,target,Synonymy,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,recall_at_k,0.2,target,Synonymy,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,f1_at_k,0.20000000000000004,target,Synonymy,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,auprc,0.1035688865706419,target,Synonymy,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,precision_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,recall_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,f1_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,auprc,0.06786181610671874,target,Compression,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,precision_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,recall_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,f1_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,0498438bbf75499b,integrated_gradients_qwen,auprc,0.03923712302068784,target,Omission,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,auprc,0.09757834757834757,target,Synonymy,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,precision_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,recall_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,f1_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,auprc,0.13298212005108556,target,Compression,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,precision_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,recall_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,f1_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,c8de7f52dd678b4d,integrated_gradients_qwen,auprc,0.06985263015413769,target,Omission,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,precision_at_k,0.06666666666666667,target,Synonymy,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,recall_at_k,0.06666666666666667,target,Synonymy,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,f1_at_k,0.06666666666666667,target,Synonymy,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,auprc,0.1035063970476444,target,Synonymy,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,precision_at_k,0.06666666666666667,target,Compression,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,recall_at_k,0.06666666666666667,target,Compression,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,f1_at_k,0.06666666666666667,target,Compression,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,auprc,0.1375922684682465,target,Compression,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,precision_at_k,0.13333333333333333,target,Omission,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,recall_at_k,0.13333333333333333,target,Omission,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,f1_at_k,0.13333333333333333,target,Omission,qwen
task2_qwen_plausibility,e6a78d3bf2d4e9fb,integrated_gradients_qwen,auprc,0.09598515184165637,target,Omission,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,precision_at_k,0.16666666666666666,target,Compression,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,recall_at_k,0.16666666666666666,target,Compression,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,f1_at_k,0.16666666666666666,target,Compression,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,auprc,0.10597539993850487,target,Compression,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,precision_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,recall_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,f1_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,6a4c94232b1d7c40,integrated_gradients_qwen,auprc,0.09569348280781337,target,Omission,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,precision_at_k,0.09259259259259259,target,Synonymy,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,recall_at_k,0.09259259259259259,target,Synonymy,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,f1_at_k,0.09259259259259259,target,Synonymy,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,auprc,0.0929292174036956,target,Synonymy,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,precision_at_k,0.05555555555555555,target,Compression,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,recall_at_k,0.05555555555555555,target,Compression,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,f1_at_k,0.05555555555555555,target,Compression,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,auprc,0.11169959599153959,target,Compression,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,precision_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,recall_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,f1_at_k,0.1111111111111111,target,Omission,qwen
task2_qwen_plausibility,1353894d0a209b8a,integrated_gradients_qwen,auprc,0.10296086316183392,target,Omission,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,precision_at_k,0.09090909090909091,target,Compression,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,recall_at_k,0.09090909090909091,target,Compression,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,f1_at_k,0.09090909090909091,target,Compression,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,auprc,0.05641543209795703,target,Compression,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,precision_at_k,0.09090909090909091,target,Omission,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,recall_at_k,0.09090909090909091,target,Omission,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,f1_at_k,0.09090909090909091,target,Omission,qwen
task2_qwen_plausibility,7efaf284b208daee,integrated_gradients_qwen,auprc,0.06447383410620938,target,Omission,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,precision_at_k,0.15625,target,Synonymy,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,recall_at_k,0.15625,target,Synonymy,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,f1_at_k,0.15625,target,Synonymy,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,auprc,0.11777677553759328,target,Synonymy,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,precision_at_k,0.09375,target,Compression,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,recall_at_k,0.09375,target,Compression,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,f1_at_k,0.09375,target,Compression,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,auprc,0.14180296451983648,target,Compression,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,precision_at_k,0.125,target,Omission,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,recall_at_k,0.125,target,Omission,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,f1_at_k,0.125,target,Omission,qwen
task2_qwen_plausibility,1f48b8837bec8ab6,integrated_gradients_qwen,auprc,0.11056596292411289,target,Omission,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,precision_at_k,0.2,target,Synonymy,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,recall_at_k,0.2,target,Synonymy,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,f1_at_k,0.20000000000000004,target,Synonymy,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,auprc,0.25275334747015976,target,Synonymy,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,precision_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,recall_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,f1_at_k,0.0,target,Compression,qwen
task2_qwen_plausibility,807b53a961809e7d,integrated_gradients_qwen,auprc,0.09215325189332566,target,Compression,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,precision_at_k,0.21428571428571427,target,Synonymy,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,recall_at_k,0.21428571428571427,target,Synonymy,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,f1_at_k,0.21428571428571427,target,Synonymy,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,auprc,0.1597574554130507,target,Synonymy,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,precision_at_k,0.14285714285714285,target,Compression,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,recall_at_k,0.14285714285714285,target,Compression,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,f1_at_k,0.14285714285714285,target,Compression,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,auprc,0.2230839793437893,target,Compression,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,precision_at_k,0.21428571428571427,target,Omission,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,recall_at_k,0.21428571428571427,target,Omission,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,f1_at_k,0.21428571428571427,target,Omission,qwen
task2_qwen_plausibility,0392ae03f066a894,integrated_gradients_qwen,auprc,0.12751347886148132,target,Omission,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,precision_at_k,0.05,target,Synonymy,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,recall_at_k,0.05,target,Synonymy,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,f1_at_k,0.05000000000000001,target,Synonymy,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,auprc,0.07459872545141724,target,Synonymy,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,precision_at_k,0.05,target,Compression,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,recall_at_k,0.05,target,Compression,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,f1_at_k,0.05000000000000001,target,Compression,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,auprc,0.08231744379656936,target,Compression,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,precision_at_k,0.05,target,Syntactic Change,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,recall_at_k,0.05,target,Syntactic Change,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,f1_at_k,0.05000000000000001,target,Syntactic Change,qwen
task2_qwen_plausibility,040f71d839ae75d8,integrated_gradients_qwen,auprc,0.08098160175908149,target,Syntactic Change,qwen
task2_qwen_plausibility,042e16733896f3cb,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,042e16733896f3cb,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,042e16733896f3cb,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,042e16733896f3cb,integrated_gradients_qwen,auprc,0.024752626759882098,target,Synonymy,qwen
task2_qwen_plausibility,0670039b4a17b8b0,integrated_gradients_qwen,precision_at_k,0.058823529411764705,target,Synonymy,qwen
task2_qwen_plausibility,0670039b4a17b8b0,integrated_gradients_qwen,recall_at_k,0.058823529411764705,target,Synonymy,qwen
task2_qwen_plausibility,0670039b4a17b8b0,integrated_gradients_qwen,f1_at_k,0.058823529411764705,target,Synonymy,qwen
task2_qwen_plausibility,0670039b4a17b8b0,integrated_gradients_qwen,auprc,0.10861752145051298,target,Synonymy,qwen
task2_qwen_plausibility,0a08fcb71a7ad371,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,0a08fcb71a7ad371,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,0a08fcb71a7ad371,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,0a08fcb71a7ad371,integrated_gradients_qwen,auprc,0.05768959537896629,target,Synonymy,qwen
task2_qwen_plausibility,0db925627d2320ae,integrated_gradients_qwen,precision_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,0db925627d2320ae,integrated_gradients_qwen,recall_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,0db925627d2320ae,integrated_gradients_qwen,f1_at_k,0.0,target,Omission,qwen
task2_qwen_plausibility,0db925627d2320ae,integrated_gradients_qwen,auprc,0.03698639245001753,target,Omission,qwen
task2_qwen_plausibility,0e743f80a519755a,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,0e743f80a519755a,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,0e743f80a519755a,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,0e743f80a519755a,integrated_gradients_qwen,auprc,0.07693179538354511,target,Synonymy,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,precision_at_k,0.22580645161290322,target,Synonymy,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,recall_at_k,0.22580645161290322,target,Synonymy,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,f1_at_k,0.22580645161290322,target,Synonymy,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,auprc,0.1678787727033639,target,Synonymy,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,precision_at_k,0.16129032258064516,target,Compression,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,recall_at_k,0.16129032258064516,target,Compression,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,f1_at_k,0.16129032258064516,target,Compression,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,auprc,0.11057320057470704,target,Compression,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,precision_at_k,0.06451612903225806,target,Syntactic Change,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,recall_at_k,0.06451612903225806,target,Syntactic Change,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,f1_at_k,0.06451612903225806,target,Syntactic Change,qwen
task2_qwen_plausibility,11046fa5908d72af,integrated_gradients_qwen,auprc,0.10933457000762964,target,Syntactic Change,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,auprc,0.06047764034086246,target,Synonymy,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,precision_at_k,0.038461538461538464,target,Compression,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,recall_at_k,0.038461538461538464,target,Compression,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,f1_at_k,0.038461538461538464,target,Compression,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,auprc,0.07909283508149664,target,Compression,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,precision_at_k,0.038461538461538464,target,Explanation,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,recall_at_k,0.038461538461538464,target,Explanation,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,f1_at_k,0.038461538461538464,target,Explanation,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,auprc,0.07428698325622225,target,Explanation,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,precision_at_k,0.0,target,Syntactic Change,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,recall_at_k,0.0,target,Syntactic Change,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,f1_at_k,0.0,target,Syntactic Change,qwen
task2_qwen_plausibility,118c25b0b4ea006a,integrated_gradients_qwen,auprc,0.06562656237030301,target,Syntactic Change,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,auprc,0.0630471310438777,target,Synonymy,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,precision_at_k,0.3333333333333333,target,Syntactic Change,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,recall_at_k,0.3333333333333333,target,Syntactic Change,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,f1_at_k,0.3333333333333333,target,Syntactic Change,qwen
task2_qwen_plausibility,12e23bd223f1277d,integrated_gradients_qwen,auprc,0.21988599806800685,target,Syntactic Change,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,precision_at_k,0.029411764705882353,target,Synonymy,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,recall_at_k,0.029411764705882353,target,Synonymy,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,f1_at_k,0.029411764705882353,target,Synonymy,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,auprc,0.08448680514249604,target,Synonymy,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,precision_at_k,0.11764705882352941,target,Syntactic Change,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,recall_at_k,0.11764705882352941,target,Syntactic Change,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,f1_at_k,0.11764705882352941,target,Syntactic Change,qwen
task2_qwen_plausibility,140753ca0917b049,integrated_gradients_qwen,auprc,0.11215697529746096,target,Syntactic Change,qwen
task2_qwen_plausibility,17caea7d97169b0d,integrated_gradients_qwen,precision_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,17caea7d97169b0d,integrated_gradients_qwen,recall_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,17caea7d97169b0d,integrated_gradients_qwen,f1_at_k,0.0,target,Synonymy,qwen
task2_qwen_plausibility,17caea7d97169b0d,integrated_gradients_qwen,auprc,0.03748019820218096,target,Synonymy,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,precision_at_k,0.14893617021276595,target,Synonymy,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,recall_at_k,0.14893617021276595,target,Synonymy,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,f1_at_k,0.14893617021276595,target,Synonymy,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,auprc,0.13583407088718494,target,Synonymy,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,precision_at_k,0.23404255319148937,target,Compression,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,recall_at_k,0.23404255319148937,target,Compression,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,f1_at_k,0.23404255319148937,target,Compression,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,auprc,0.19998218109045124,target,Compression,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,precision_at_k,0.19148936170212766,target,Syntactic Change,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,recall_at_k,0.19148936170212766,target,Syntactic Change,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,f1_at_k,0.19148936170212763,target,Syntactic Change,qwen
task2_qwen_plausibility,1d85322e9ec39f32,integrated_gradients_qwen,auprc,0.1584062434357229,target,Syntactic Change,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,precision_at_k,0.11428571428571428,target,Synonymy,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,recall_at_k,0.11428571428571428,target,Synonymy,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,f1_at_k,0.11428571428571428,target,Synonymy,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,auprc,0.10586383505097052,target,Synonymy,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,precision_at_k,0.02857142857142857,target,Explanation,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,recall_at_k,0.02857142857142857,target,Explanation,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,f1_at_k,0.02857142857142857,target,Explanation,qwen
task2_qwen_plausibility,1ea1c8704bdcebbd,integrated_gradients_qwen,auprc,0.07623248919742101,target,Explanation,qwen
task2_qwen_plausibility,1fdcd74abc84d91d,integrated_gradients_qwen,precision_at_k,0.125,target,Synonymy,qwen
task2_qwen_plausibility,1fdcd74abc84d91d,integrated_gradients_qwen,recall_at_k,0.125,target,Synonymy,qwen
task2_qwen_plausibility,1fdcd74abc84d91d,integrated_gradients_qwen,f1_at_k,0.125,target,Synonymy,qwen
