sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
ES_ALIGN_0286,es,Spanish,iDEM Spanish,idem_es_ES_083_107.txt.wordalign.csv,ES_083_107,3,2,,ES_083_107:2,"Se trata del abogado José Aliste, condenado en los noventa por estafa y que en la actualidad está imputado en varias causas judiciales.","El colaborador es el abogado José Aliste. A esta persona lo condenaron por estafas, en los años 90 y en la actualidad está acusado por varios delitos.",25,30,0-0 2-3 3-4 4-5 5-6 6-7 6-15 7-12 8-8 9-17 11-13 12-14 13-20 15-21 16-22 17-23 18-24 19-1 20-16 21-27 22-18 23-28 24-29,23,22,23,3,7,88.0,76.67,Modulation;Compression;Synonymy,Modulation;Synonymy;Compression,3,Modlen;SemSim;SemSyn,Modlen;SemSim;SemSyn,3,23;16;11,"23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado | 16 Cambio de palabra a cifra de números pequeños. | 11 Uso de sustantivo cortos, sencillos y de uso habitual.","Noventa en letras, se pone en números | Imputado: tecnicismo, se cambio por acusado.","Noventa en letras, se pone en números | Imputado: tecnicismo, se cambio por acusado.",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,1,0
ES_ALIGN_0004,es,Spanish,iDEM Spanish,idem_es_ES_001_005.txt.wordalign.csv,ES_001_005,4,3,,ES_001_005:3,"Cuenta con una evaluación integral y un seguimiento por parte de un rehabilitador y un fisioterapeuta para valorar su estado físico general, osteomuscular, neurológico, respiratorio y la tolerancia al ejercicio.","Antes de comenzar el tratamiento, un rehabilitador y un fisioterapeuta evalúa el estado físico general del paciente. También evalúan el estado de sus huesos y músculos, su sistema nervioso, su sistema respiratorio y el tiempo que aguanta haciendo ejercicio.",34,44,3-4 5-26 10-23 11-6 12-7 13-8 14-9 15-10 17-2 18-33 19-13 20-14 21-15 22-18 22-28 23-27 24-5 24-28 25-31 26-32 27-35 28-36 29-37 30-31 32-42 33-43,26,24,24,10,20,70.59,54.55,Compression;Explanation;Transposition;Synonymy,Explanation;Synonymy;Transposition;Compression,4,GraSim;HidGra;TraNou;PraSyn,GraSim;HidGra;TraNou;PraSyn,4,31;25;27;12,"31 Eliminación de conectores complejos y uso de conectores frecuentes. | 25 Agregación del sujeto para evitar elípsis del sujeto  -  27 Eliminación de nominalización | 12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos.","Uso de conector para presentar párrafo. | Elípsis del sujeto. Uso de nominalización (evaluación y seguimiento). | Uso de conceptos técnicos: osteomuscular, neurológico. | Uso de conceptos técnicos: respiratorio, tolerancia al ejercicio.","Uso de conector para presentar párrafo. | Elípsis del sujeto. Uso de nominalización (evaluación y seguimiento). | Uso de conceptos técnicos: osteomuscular, neurológico. | Uso de conceptos técnicos: respiratorio, tolerancia al ejercicio.",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,1,1,0,0,0,1,0
ES_ALIGN_0019,es,Spanish,iDEM Spanish,idem_es_ES_006.txt.wordalign.csv,ES_006,4,3,,ES_006:3,En España los abogados han de ser licenciados en Derecho y estar inscritos en el correspondiente Colegio Profesional.,Los abogados deben ser licenciados en Derecho y estar inscritos en un colegio profesional. Un colegio profesional es un registro público en el que los profesionales se pueden inscribir.,19,31,0-22 2-0 3-1 4-2 6-3 7-4 8-5 9-6 10-7 11-8 12-9 13-10 14-23 16-12 16-16 17-17 18-30,17,16,17,3,14,84.21,54.84,Synonymy;Compression;Modulation;Transcript;Explanation,Explanation;Modulation;Synonymy;Transcription;Compression,5,SemSyn;GraSyn;GraSim;ModInf;WorExp,SemSyn;GraSyn;GraSim;ModInf;WorExp,5,5;19;22;2;1;13,"5 Uso de verbo frecuente  -  19 Uso de modo indicativo y de tiempos verbales sencillos (presente de indicativo, futuro simple y pretérito perfecto simple y pretérito imperfecto).   -  22 Eliminación de perífrasis verbales complejas.  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 1 Cambio de mayúsculas para principio de oración y nombres propios | 13 Definición de palabra técnica o compleja necesaria para el documento.",Han de ser: construcción verbal con perífrases compleja. | Uso de mayúsculas no indicado. | Colegio profesional: Palabra compleja pero necesaria.,Han de ser: construcción verbal con perífrases compleja. | Uso de mayúsculas no indicado. | Colegio profesional: Palabra compleja pero necesaria.,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,0,1,0,0,1,0
ES_ALIGN_0023,es,Spanish,iDEM Spanish,idem_es_ES_007_011.txt.wordalign.csv,ES_007_011,4,3,,ES_007_011:3,Seguimos denunciando que la Junta de Andalucía es cómplice de este desastre ambiental y que la expansión de aguacates en secano en el río Guadiaro y sus afluentes roba el agua a un equivalente de 50.000 habitantes al año.,Ecologistas en Acción denuncia que la Junta de Andalucía permite que el robo de agua a través de pozos suceda porque no persigue a los culpables. Los aguacates son una de las frutas tropicales que las grandes empresas cultivan y necesitan mucha agua. La cantidad de agua que usan para los aguacates es igual que la que usan los habitantes de un pueblo durante un año.,40,69,0-0 1-3 2-4 3-5 4-6 5-7 6-8 7-54 9-62 12-34 13-40 14-10 15-45 17-17 18-28 19-1 22-52 25-59 27-15 27-34 29-11 30-43 31-23 32-63 34-13 36-61 38-67 39-68,28,27,27,13,42,67.5,39.13,Explanation;Transposition;Modulation;Illocutionary Change;Omission;Synonymy,Explanation;Modulation;Synonymy;Transposition;Illocutionary Change;Omission,6,HidGra;TraVer;ModInf;SemSim;OmiDia,HidGra;TraVer;ModInf;SemSim;OmiDia,5,25;21;2;28;29;17,"25 Agregación del sujeto para evitar elípsis del sujeto  -  21 Eliminación de gerundios. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 28 Eliminación de sarcasmo, metáforas y humor.  -  29 Eliminación de elipsis. | 17 Cambio de número de muchos dígitos como comparaciones cualitativas o sustitución de términos.",,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,1,0,0,1,0,1
ES_ALIGN_0034,es,Spanish,iDEM Spanish,idem_es_ES_012_016.txt.wordalign.csv,ES_012_016,4,3,,ES_012_016:3,El anticomunismo también ha sido prominente entre los movimientos que se resisten al gobierno comunista.,Los grupos políticos que se resisten a los gobiernos comunistas también suelen ser anticomunistas.,16,15,0-0 1-13 2-10 3-14 4-12 7-7 8-1 8-8 9-3 10-4 11-5 12-6 13-8 14-9 15-11 15-14,16,14,14,2,1,87.5,93.33,Modulation,Modulation,1,Modlen;ModInf,Modlen;ModInf,2,23;2,23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado  -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,Prominente: adjetivo complejo,Prominente: adjetivo complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
ES_ALIGN_0053,es,Spanish,iDEM Spanish,idem_es_ES_017_025.txt.wordalign.csv,ES_017_025,4,15,,ES_017_025:15,"La defensa de García Ortiz, ejercida por la Abogacía del Estado, alega desde el principio que el fiscal general no participó en ninguna filtración y que, además, para entonces esa información era conocida y el objetivo de la Fiscalía no era revelar ningún secreto sino hacer un comunicado para desmentir las informaciones falsas sobre el caso publicadas en varios medios de comunicación.",Esas noticias falsas estaban en varios medios de comunicación.,67,10,23-4 33-0 35-3 55-0 55-1 56-2 62-5 63-6 64-7 65-8 66-9,11,10,10,57,0,14.93,100.0,Modulation,Modulation,1,ModInf,ModInf,1,2,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
ES_ALIGN_0079,es,Spanish,iDEM Spanish,idem_es_ES_026_029.txt.wordalign.csv,ES_026_029,4,3,,ES_026_029:3,"Tras los comicios, el Parlamento somete a votación la selección de la nueva presidencia de la Comisión Europea (el órgano ejecutivo de la Unión) y la aprobación de todo el equipo de comisarios.","Después de las elecciones los diputados votan al presidente de la Comisión Europea y a los comisarios, es decir, los representantes políticos de la Comisión Europea. La Comisión Europea es uno de los órganos de la Unión Europea.",37,42,0-0 1-2 2-5 3-17 3-41 4-4 5-5 6-6 7-7 8-6 10-3 11-9 14-8 15-24 16-25 17-26 18-27 19-20 20-21 21-36 22-23 24-10 25-39 27-13 28-29 35-16 36-28 36-41,28,26,25,11,17,70.27,59.52,Modulation;Explanation;Transposition,Explanation;Modulation;Transposition,3,ModInf;HidGra;TraNou;WorExp,ModInf;HidGra;TraNou;WorExp,4,2;25;27;13,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 25 Agregación del sujeto para evitar elípsis del sujeto  -  27 Eliminación de nominalización | 13 Definición de palabra técnica o compleja necesaria para el documento.,someter a votación: verbo complejo y nominalización | Comisarios: palabra compleja | Comisión europea: concepto complejo y necesario,someter a votación: verbo complejo y nominalización | Comisarios: palabra compleja | Comisión europea: concepto complejo y necesario,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,0,1,0,0,0,0,0
ES_ALIGN_0097,es,Spanish,iDEM Spanish,idem_es_ES_030_036.txt.wordalign.csv,ES_030_036,4,4,,ES_030_036:4,"Tras señalar que el organismo se equivocó al vaticinar que el repunte inflacionario sería transitorio, reclaman la mejora de los modelos de previsión para que las políticas sean adecuadas.",El parlamento europeo señaló que el Banco Central Europeo se equivocó al decir que la subida de precios sería durante poco tiempo. El parlamento europeo reclama la mejora de los mecanismos para preveer subidas de precios y así poner medidas más adecuadas.,31,44,1-3 1-12 2-4 3-5 4-6 5-9 6-10 7-11 9-13 10-23 11-15 12-17 12-25 13-18 14-2 15-22 16-26 16-37 17-27 18-28 19-29 20-30 21-31 22-16 23-33 23-36 24-32 27-40 29-42 30-43,30,26,30,5,14,83.87,68.18,Synonymy;Modulation,Modulation;Synonymy,2,GraSyn;Modlen;ModInf;SemSyn,GraSyn;Modlen;ModInf;SemSyn,4,19;23;2;11,"19 Uso de modo indicativo y de tiempos verbales sencillos (presente de indicativo, futuro simple y pretérito perfecto simple y pretérito imperfecto).   -  23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual. | 23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado  -  11 Uso de sustantivo cortos, sencillos y de uso habitual. | 11 Uso de sustantivo cortos, sencillos y de uso habitual.   -  2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.",repunte: término complejo,repunte: término complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0112,es,Spanish,iDEM Spanish,idem_es_ES_037_041.txt.wordalign.csv,ES_037_041,4,3,,ES_037_041:3,"También supervisa la actividad de la Comisión y de otros órganos de la UE, y coopera con los parlamentos de los Estados miembros de la UE encauzando sus aportaciones.","También vigila la actividad de la Comisión y de otros organos de la Unión Europea. Además, colabora con otros parlamentos de los paises miembros de la Unión Europea recogiendo sus propuestas.",31,34,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-15 16-18 17-19 19-21 20-22 21-23 23-25 24-26 25-27 26-28 27-30 28-31 29-32 30-17 30-33,29,28,29,3,5,90.32,85.29,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;SemSyn;WorExp,ModInf;SemSyn;WorExp,3,2;5;15;11,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  5 Uso de verbo frecuente | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  15 Eliminación de abreviaturas, siglas y acrónimos o agregación de explicación | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  5 Uso de verbo frecuente  -  11 Uso de sustantivo cortos, sencillos y de uso habitual.",Encauzar: Verbo complejo,Encauzar: Verbo complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0125,es,Spanish,iDEM Spanish,idem_es_ES_042.txt.wordalign.csv,ES_042,4,3,,ES_042:3,"El servicio se concreta con la entrega al domicilio de la persona beneficiaria de menús equilibrados y saludables en adecuadas condiciones de calidad e higiene, con el fin de garantizar la cobertura de sus necesidades nutricionales.",El servicio de comida a domicilio entrega menus equilibrados y saludables y en buenas condiciones de calidad e higiene en las casas de las personas que lo necesitan con el objetivo de cubrir las necesidad de nutrición de estas personas.,38,41,0-0 1-1 4-12 6-6 7-4 8-5 9-22 10-20 11-24 13-2 14-7 15-8 16-9 17-10 18-19 19-13 20-14 21-15 22-16 23-17 24-18 26-28 27-29 28-30 29-31 30-32 31-33 33-37 34-38 35-34 36-36 36-39 37-40,33,32,33,6,8,84.21,80.49,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;Modlen;SemSyn,ModInf;Modlen;SemSyn,3,2;23;11,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual.",beneficiaria: término complejo,beneficiaria: término complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0130,es,Spanish,iDEM Spanish,idem_es_ES_043_045.txt.wordalign.csv,ES_043_045,4,3,,ES_043_045:3,"Grado III o gran dependencia: cuando la persona necesita ayuda varias veces al día, y, por su pérdida total de autonomía mental o física, necesita la presencia indispensable y continuada de otra persona o tiene necesidad de ayuda generalizada para mantener su autonomía personal.","Grado III o gran dependencia: cuando la persona necesita ayuda varias veces al día, y o por su perdida de autonomía mental o física, necesita siempre la presencia de otra persona o tiene la necesidad de ayuda en todos los aspectos de su vida para mantener su autonomía personal.",49,53,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 17-40 18-18 19-19 20-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-29 30-30 33-36 34-31 35-32 36-33 37-34 38-35 39-37 40-38 41-39 43-47 44-48 45-49 46-50 47-51 48-52,46,45,46,4,7,91.84,86.79,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;SemSyn,ModInf;SemSyn,2,2;9,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  9 Uso de adjetivo de uso frecuente.,genralizada: Término complejo,genralizada: Término complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0138,es,Spanish,iDEM Spanish,idem_es_ES_046_050.txt.wordalign.csv,ES_046_050,4,3,,ES_046_050:3,"Madrid, 15 de noviembre de 2021.","Madrid, 15 de noviembre de 2021.",8,8,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7,8,8,8,0,0,100.0,100.0,Modulation,Modulation,1,ModInf,ModInf,1,2,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.,,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
ES_ALIGN_0152,es,Spanish,iDEM Spanish,idem_es_ES_051_061.txt.wordalign.csv,ES_051_061,4,3,,ES_051_061:3,Esta decisión llega tras un largo proceso de más de dos años que comenzase con las polémicas reformas del sistema judicial polaco llevadas a cabo por el PiS tras su elección en octubre de 2015.,"Esta decisión llega despues de más de 2 años, que comenzó con la polémica de la reforma del sistema judicial de Polonia que realizó el partido Ley y Justicia tras ganar las elecciones del año 2015.",36,38,0-0 1-1 2-2 3-3 7-4 8-5 9-6 10-7 11-8 12-10 13-11 14-12 15-32 16-9 16-14 17-17 18-18 19-19 20-20 21-22 22-23 22-24 26-25 27-27 28-30 30-33 32-35 33-21 34-36 35-37,30,28,30,8,8,77.78,78.95,Modulation;Compression;Synonymy,Modulation;Synonymy;Compression,3,ModInf;SemSim;GraSyn;WorExp;SemSyn,ModInf;SemSim;GraSyn;WorExp;SemSyn,5,2;16;19;15;5,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  16 Cambio de palabra a cifra de números pequeños. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  19 Uso de modo indicativo y de tiempos verbales sencillos (presente de indicativo, futuro simple y pretérito perfecto simple y pretérito imperfecto). | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  15 Eliminación de abreviaturas, siglas y acrónimos o agregación de explicación  -  5 Uso de verbo frecuente",,,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,1,0
ES_ALIGN_0189,es,Spanish,iDEM Spanish,idem_es_ES_062_069.txt.wordalign.csv,ES_062_069,4,3,,ES_062_069:3,Y el presupuesto europeo es una de las fuerzas motrices de la acción europea.,El presupuesto europeo es uno de los motores de europa.,15,11,1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 10-8 13-9 14-10,11,11,11,4,0,73.33,100.0,Modulation;Synonymy,Modulation;Synonymy,2,ModInf;SemSyn,ModInf;SemSyn,2,2;11,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  11 Uso de sustantivo cortos, sencillos y de uso habitual.",motrices: palabra compleja,motrices: palabra compleja,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
ES_ALIGN_0231,es,Spanish,iDEM Spanish,idem_es_ES_070.txt.wordalign.csv,ES_070,4,3,,ES_070:3,"Finalmente, de entre todos los ciudadanos registrados, 150 serán seleccionados aleatoriamente para representar la diversidad demográfica de la UE y serán invitados a viajar a Bruselas.",De entre todos los interesados serán seleccionados por azar 150 ciudadanos de la Unión Europea. Los seleccionados viajarán a Bruselas. Bruselas es la capital de Belgica.,29,29,1-15 2-0 3-1 4-2 5-3 6-10 7-17 8-15 8-21 9-9 10-5 11-6 15-24 18-11 19-12 20-13 22-23 23-4 25-18 26-19 27-20 28-28,22,21,21,8,8,72.41,72.41,Modulation;Transposition;Synonymy;Explanation,Explanation;Modulation;Synonymy;Transposition,4,ModInf;TrAdve;WorExp;GraSyn,ModInf;TrAdve;WorExp;GraSyn,4,2;8;15;20;13;0,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 8 Eliminación de adverbios terminados en mente | 15 Eliminación de abreviaturas, siglas y acrónimos o agregación de explicación | 20 Eliminación de tiempos compuestos.  -  13 Definición de palabra técnica o compleja necesaria para el documento. | 00 explanation","Utilizo interesados, ya que todos los ciudadanos no lo están y puede generar confusión | Aleatoriamente: adverbio terminado en mente | No poner abreviatura | Serán invitados: tiempo compuesto | Doy más información de Bruselas para que la ubiquen.","Utilizo interesados, ya que todos los ciudadanos no lo están y puede generar confusión | Aleatoriamente: adverbio terminado en mente | No poner abreviatura | Serán invitados: tiempo compuesto | Doy más información de Bruselas para que la ubiquen.",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,1,0,0,0,0,0
ES_ALIGN_0237,es,Spanish,iDEM Spanish,idem_es_ES_071_077.txt.wordalign.csv,ES_071_077,4,3,,ES_071_077:3,Lista completa de recomendaciones Para más información ¿Qué son los paneles europeos de ciudadanos?,Para más información consulta la lista completa de recomendaciones. ¿Qué son los paneles europeos de ciudadanos?,16,19,0-5 1-6 2-7 3-8 4-0 5-1 6-2 7-10 8-11 9-12 10-13 11-14 12-15 13-16 14-17 15-18,16,16,16,0,3,100.0,84.21,Modulation;Illocutionary Change;Omission,Modulation;Illocutionary Change;Omission,3,ModInf;Illocutionary Change;OmiDia;ModClau,ModInf;Illocutionary Change;OmiDia;ModClau,4,2;32;29;33,2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 32 Cambio de sujeto para trato directo al lector.  -  29 Eliminación de elipsis. | 33 Uso de títulos para anticipar contenidos,Orden  del texto complicado | No se indica a quien se dirige el mensaje,Orden  del texto complicado | No se indica a quien se dirige el mensaje,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,1,0,1
ES_ALIGN_0269,es,Spanish,iDEM Spanish,idem_es_ES_078_082.txt.wordalign.csv,ES_078_082,4,3,,ES_078_082:3,"El proyecto facilita que empresas y entidades tengan acceso a una bolsa de candidaturas donde, sin duda, encontrarán a la persona que mejor se ajusta a sus necesidades de contratación y, al mismo tiempo, vincula la empresa a un programa con compromiso y responsabilidad social que favorece la igualdad de oportunidades entre la ciudadanía.",El proyecto Làbora facilita que empresas y organizaciones que buscan nuevos trabajadores accedan a un listado de personas que buscan trabajo. Las empresas que forman parte de este proyecto están comprometidas con la sociedad y favorecen la igualdad de oportunidades,59,41,0-0 1-1 2-3 3-4 4-5 5-6 6-7 9-13 12-16 13-31 19-36 21-22 22-17 23-18 30-27 31-20 32-35 33-30 40-23 42-14 43-29 44-32 45-31 49-24 50-36 51-37 52-38 53-39 54-40 56-33 57-34 58-21,32,32,30,27,11,54.24,73.17,Modulation;Synonymy;Explanation,Explanation;Modulation;Synonymy,3,Modlen;SemSyn;PraSyn;ModInf;HidGra,Modlen;SemSyn;PraSyn;ModInf;HidGra,5,23;11;12;2;25;5,"23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado  -  11 Uso de sustantivo cortos, sencillos y de uso habitual. | 12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes. | 25 Agregación del sujeto para evitar elípsis del sujeto | 12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos.  -  5 Uso de verbo frecuente",Entidad se cambia por organización | Candidaturas: tecnicismo | Muchas ideas en cada frase. se hacen los cortes de línea para que cada frase tenga una idea. | Responsabilidad social: tecnicismo. Vincular: verbo complejo,Entidad se cambia por organización | Candidaturas: tecnicismo | Muchas ideas en cada frase. se hacen los cortes de línea para que cada frase tenga una idea. | Responsabilidad social: tecnicismo. Vincular: verbo complejo,iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,0,0,0,0,0,0
ES_ALIGN_0287,es,Spanish,iDEM Spanish,idem_es_ES_083_107.txt.wordalign.csv,ES_083_107,4,3,,ES_083_107:3,"Aliste redactó en 2016 siete informes en los que traslada lo que le dice quien entonces era su cliente, el ex viceministro de Energía Eléctrica venezolano José Alvarado Ochoa, y también las averiguaciones que asegura haber hecho él mismo tanto en España como en sus desplazamientos a Miami.",José Aliste escribió 7 informes en el año 2016. En esos informes describe lo que le contó el antiguo ministro de energía eléctrica de Venezuela y la información que el averiguó.,51,33,0-1 1-2 1-31 2-10 3-8 4-3 5-4 6-5 7-6 10-14 11-15 12-16 13-13 19-9 20-18 21-19 22-20 23-21 24-9 24-22 24-23 26-25 27-0 31-26 33-27 34-31 35-29 46-11 47-12 50-32,30,27,28,24,5,52.94,84.85,Modulation;Explanation;Synonymy,Explanation;Modulation;Synonymy,3,ModInf;Modlen;HidGra;PraSyn,ModInf;Modlen;HidGra;PraSyn,4,2;23;25;12,"2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.  -  23 Reordenamiento de oración en orden lógico: sujeto + verbo + predicado | 25 Agregación del sujeto para evitar elípsis del sujeto | 12 Eliminación o cambio de términos abstractos, extranjerismos, palabra de contenido indeterminado y/o tecnicismos. | 2 Uso de punto y aparte o salto de línea para separar frases con ideas diferentes.","Solo pone el apellido, se completa con el nombre.  Siete en letras se pone en números. | Muchas ideas en cada frase. se hacen los cortes de línea para que cada frase tenga una idea. Se comienza con el sujeto para facilitar la comprensión al lector. | Utiliza el nombre de la persona, lo elimino y le doy más importancia a su cargo o función","Solo pone el apellido, se completa con el nombre.  Siete en letras se pone en números. | Muchas ideas en cada frase. se hacen los cortes de línea para que cada frase tenga una idea. Se comienza con el sujeto para facilitar la comprensión al lector. | Utiliza el nombre de la persona, lo elimino y le doy más importancia a su cargo o función",iDEM annotation criteria mapped to taxonomy,provided_via_criteria_mapping,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,1,0,0,0,0,0,0
