sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
FR_ALIGN_0011,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,10,11,,,FR_011,- Communiquer avec les collègues et les chefs de chantier pour être autonome.,- Communiquer avec les collègues et les chefs de chantier pour être autonome,14,13,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12,13,13,13,1,0,92.86,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0012,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,11,12,,,FR_012,- Comprendre les démarches administratives-,"- Comprendre les démarches administratives : santé, logement, travail...",5,12,0-0 1-1 2-2 3-3 4-4 4-7,6,5,6,0,6,100.0,50.0,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0013,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,12,13,,,FR_013,- Comprendre les règles de sécurité,"- Comprendre les règles de sécurité, les consignes",6,9,0-0 1-1 2-2 3-3 4-4 5-5,6,6,6,0,3,100.0,66.67,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0014,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,13,14,,,FR_014,"- Connaître les différents contrats (CDD, CDI, intérim...) et le droit du travail pour un salarié","- Connaître les différents contrats (CDD, CDI, intérim...) et le droit du travail pour un salarié",21,21,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20,21,21,21,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0015,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,14,15,,,FR_015,- Connaître vos compétences,- Connaître vos compétences et vos qualités,4,7,0-0 1-1 2-2 3-3,4,4,4,0,3,100.0,57.14,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0016,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,15,16,,,FR_016,- Cours de français qui peuvent être rémunérés,- Mieux communiquer en français à l'oral et à l'écrit. - Renforcer votre vocabulaire : français du quotidien et du monde du travail.,8,27,0-0 1-14 3-4 5-26 7-14,5,5,4,3,23,62.5,14.81,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0017,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,16,17,,,FR_017,- D'être accompagné dans son intégration en France,"- Des ateliers pour comprendre la société française, des sorties culturelles...",9,13,0-0 1-1 2-4 4-3 6-8 7-10 8-7,7,7,7,2,6,77.78,53.85,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0018,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,17,18,,,FR_018,- De progresser en français,- Des cours de français (vocabulaire du quotidien et professionnel),5,12,0-0 1-3 2-2 3-5 4-4,5,5,5,0,7,100.0,41.67,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0019,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,18,19,,,FR_019,- De trouver un emploi ou une formation,- Des conseils adaptés pour trouver un emploi ou une formation,8,11,0-0 1-1 2-5 3-6 4-7 5-8 6-9 7-10,8,8,8,0,3,100.0,72.73,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0020,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,19,20,,,FR_020,"- Des ateliers thématiques (confiance en soi, méthodes d'apprentissage, utilisation de l'ordinateur...) et des sorties culturelles","- des ateliers thématiques (méthodes pour mieux apprendre, utilisation de l'ordinateur...)",23,16,0-0 1-1 2-2 3-3 4-4 8-9 9-5 10-12 11-8 11-10 13-6 13-10 14-11 15-12 16-13 17-14 18-15 20-1,18,16,15,7,1,69.57,93.75,"Omission, Synonymy",Synonymy;Omission,2,,,0,,,Substitution,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,1
FR_ALIGN_0021,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,20,21,,,FR_021,- Découvrir la menuiserie par la construction d'un objet,- Découvrir la menuiserie par la construction d'un objet,10,10,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9,10,10,10,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0022,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,21,22,,,FR_022,- Développement d'une démarche de covoiturage solidaire et de transport solidaire,- des conseils pour se déplacer plus facilement : covoiturage et transport solidaire,12,13,0-0 1-5 2-5 3-1 4-7 5-8 6-9 8-10 10-11 11-12,10,10,9,2,4,83.33,69.23,Synonymy,Synonymy,1,,,0,,,Substitution,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
FR_ALIGN_0023,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,22,23,,,FR_023,"- Intérim, CDD, CDI et formations","- Rechercher une offre d'emploi (CDD, CDI, intérim) ou une formation. - Préparer un CV, une lettre de motivation, un entretien d'embauche.",8,32,0-0 1-11 2-21 2-28 3-7 4-8 5-9 6-13 7-1 7-15,10,8,10,0,22,100.0,31.25,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0024,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,23,24,,,FR_024,- La médiatrice l'accompagne vers le lieu de pratique et reste au besoin,- La médiatrice vous accompagne vers le lieu de pratique et reste si besoin,14,14,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13,14,14,14,0,0,100.0,100.0,"Modulation, Synonymy",Modulation;Synonymy,2,,,0,,,Modulation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
FR_ALIGN_0025,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,24,25,,,FR_025,- Les Lundis et Jeudis entre 10h et 12h sans Marc Philippe,Les ateliers pour trouver des offres d'emploi et candidater sont sans rendez-vous et ont lieu les lundis et jeudis de 10h à 12h. Il faut venir avec son CV.,12,32,0-7 1-0 2-1 2-17 3-18 4-5 4-19 6-21 6-23 7-8 8-21 8-23 9-11,13,9,11,3,21,75.0,34.38,"Explanation, Compression",Explanation;Compression,2,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,1,0
FR_ALIGN_0026,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,25,26,,,FR_026,- Mail : renardstephane@example.net,- par mail : renardstephane@example.net,4,5,0-0 1-2 2-3 3-4,4,4,4,0,1,100.0,80.0,Synonymy,Synonymy,1,,,0,,,Substitution,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
FR_ALIGN_0027,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,26,27,,,FR_027,"- Mise en relation avec d'autres structures pour vous aider sur d'autres sujets : permis, demande de logement, inscription formation, inscription France Travail, ouverture d'un compte bancaire...","- Mise en relation avec d'autres structures pour vous aider dans vos démarches administratives : permis, demande de logement, inscription à une formation, inscription à France Travail, ouverture d'un compte bancaire...",35,38,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-5 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-25 24-26 25-27 26-29 27-30 28-31 29-32 30-33 31-34 32-35 33-36 34-37,35,35,34,0,4,100.0,89.47,"Explanation, Syntactic change",Explanation;Syntactic Change,2,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,1,0,0,0
FR_ALIGN_0028,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,27,28,,,FR_028,"- Mise à disposition d'une flotte de vélos à assistance électrique auprès des publics en situation de précarité mobilité (période de 1 à 3 mois à tarification sociale), ou afin de sensibiliser le grand public au VAE (location à tarification grand public)","- Découvrir les solutions de mobilité du territoire : location de vélo à assistance électrique (VAE) avec une tarification adaptée, utilisation du covoiturage solidaire",48,27,0-0 5-19 7-10 8-11 9-12 10-13 11-14 13-24 14-22 15-18 17-4 18-5 18-25 19-5 19-26 20-15 21-23 28-20 31-22 31-23 35-1 36-2 40-16 41-8 42-9 47-17,26,23,23,25,4,47.92,85.19,"Omission, Synonymy",Synonymy;Omission,2,,,0,,,Substitution,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,1
FR_ALIGN_0029,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,28,29,,,FR_029,"- Notre médecin psychiatre peut vous orienter vers le lieu le plus approprié en rédigeant un courrier,",- Un médecin psychiatre peut vous orienter vers le lieu le plus adapté à votre situation et écrire un courrier,18,20,0-0 1-1 2-2 3-3 4-4 5-5 6-6 6-17 7-7 8-8 9-9 10-10 11-11 12-12 13-16 14-13 15-18 16-19 17-6 17-17,20,18,18,0,2,100.0,90.0,Transposition,Transposition,1,,,0,,,Transposition,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,1,0,0,0,0,0
FR_ALIGN_0030,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,29,30,,,FR_030,- Notre médiatrice en santé paire peut vous aider à la prise de rendez-vous et vous accompagner si besoin physiquement le jour du rendez-vous.,"- La médiatrice peut vous aider à traduire, à prendre un rendez-vous, et vous accompagner si besoin le jour du rendez-vous",25,23,0-0 2-2 5-7 6-3 7-4 8-5 9-6 10-1 11-10 12-11 13-12 14-14 15-15 16-16 17-17 18-18 20-19 21-20 22-21 23-22 24-13,21,21,21,4,2,84.0,91.3,"Explanation, Synonymy",Explanation;Synonymy,2,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,1,0,0,0,0,0,0
FR_ALIGN_0031,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,30,31,,,FR_031,- Ouvrir un compte bancaire,"- Ouvrir un compte bancaire, passer le permis de conduire, renouveler une carte de séjour...",5,18,0-0 1-1 2-2 3-3 4-4,5,5,5,0,13,100.0,27.78,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0032,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,31,32,,,FR_032,- Parler de vos expériences,- Parler de vos expériences,5,5,0-0 1-1 2-2 3-3 4-4,5,5,5,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0033,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,32,33,,,FR_033,- Premier rendez-vous : Je vous rencontre pour échanger de vos projets professionnels et vos besoins,- Envoyez un mail ou appelez la référente de ce programme. - Elle vous donnera un rendez-vous pour connaître votre parcours professionnel et vos besoins.,16,27,0-0 2-17 3-12 4-13 5-14 7-18 8-5 9-8 10-20 11-10 12-22 13-23 14-24 15-25,14,14,14,2,13,87.5,51.85,"Modulation, Explanation",Explanation;Modulation,2,,,0,,,Modulation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,0,0,0,0,0,0,0
FR_ALIGN_0034,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,33,34,,,FR_034,- Rencontrer des organismes de formations,- Rencontrer des organismes de formations,6,6,0-0 1-1 2-2 3-3 4-4 5-5,6,6,6,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0035,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,34,35,,,FR_035,- Rencontres et partages avec de nouvelles personnes dans un groupe,- Rencontres et partages avec de nouvelles personnes dans un groupe,11,11,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10,11,11,11,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0036,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,35,36,,,FR_036,"- S'il est encore trop difficile de rejoindre un groupe, il est possible de pratiquer l'activité en binôme avec un.e bénévole de notre association.","S'il est encore trop difficile de rejoindre un groupe, il est possible de pratiquer l'activité en binôme avec un bénévole de notre association.",28,27,1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26,27,27,27,1,0,96.43,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0037,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,36,37,,,FR_037,"- Savoir faire les démarches administratives pour être autonome (prendre rendez-vous sur le site de la préfecture, faire la déclaration trimestrielle CAF...)","- Faire des démarches administratives : prendre rendez-vous sur le site de la préfecture, faire la déclaration trimestrielle de la CAF...",26,23,0-0 2-1 3-2 4-3 5-4 8-1 9-5 10-6 11-7 12-8 13-9 14-10 15-11 16-12 17-13 18-14 19-15 20-16 21-17 22-18 23-21 24-22,22,22,21,4,2,84.62,91.3,Synonymy,Synonymy,1,,,0,,,Substitution,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
FR_ALIGN_0038,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,37,38,,,FR_038,- Savoir sur quels sites internet chercher un travail ou une formation,- Savoir sur quels sites internet chercher un travail ou une formation,12,12,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11,12,12,12,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0039,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,38,39,,,FR_039,- Selon votre projet professionnel,"- Répondre à des questions sur votre situation personnelle et professionnelle : logement, sécurité sociale, emploi, formation... - Avoir des conseils personnalisés en fonction de votre situation",5,31,0-0 1-17 2-6 4-10,4,4,4,1,27,80.0,12.9,Explanation,Explanation,1,,,0,,,Explanation,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
FR_ALIGN_0040,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,39,40,,,FR_040,- Sport,- Sport,2,2,0-0 1-1,2,2,2,0,0,100.0,100.0,Transcript,Transcription,1,,,0,,,Transcript,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
FR_ALIGN_0041,fr,French,French tagged simplification corpus,french_tagged.txt.wordalign.csv,40,41,,,FR_041,- Sur les permanences sans Marc Philippe les lundis et jeudis entre 10h et 12h ! Nous sommes situés au centre de la place Margaret Masse-Coulon ; l'entrée se situe derrière le bâtiment au centre de la place.,- ou venir à nos permanences sans rendez-vous les lundis et jeudis entre 10h et 12h.,42,17,0-0 1-1 3-5 4-6 7-8 8-9 9-10 10-11 11-12 12-13 12-15 13-14 14-13 14-15 16-4 18-2 19-3 30-16 41-7 41-16,20,17,17,25,0,40.48,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,Compression,,French macro-strategy annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
