sentence_alignment_id,language_code,language_name,corpus_source,document_id,line_in_document,source_text,target_text,macro_strategies,micro_strategies,strategy_record_id,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission,source_token_index,source_token,target_token_index,target_token,alignment_status,alignment_cardinality,source_alignment_degree,target_alignment_degree,token_edit_relation,candidate_operation,source_is_punctuation,target_is_punctuation,indices_are_zero_based
FR_ALIGN_0001,fr,French,French tagged simplification corpus,0,1,"dans différents lieux sur notre territoire, au plus proche du public",dans plusieurs villes à côté de chez vous,Synonymy,,FR_001,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,9,proche,4,côté,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0001,fr,French,French tagged simplification corpus,0,1,"dans différents lieux sur notre territoire, au plus proche du public",dans plusieurs villes à côté de chez vous,Synonymy,,FR_001,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,10,du,5,de,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0001,fr,French,French tagged simplification corpus,0,1,"dans différents lieux sur notre territoire, au plus proche du public",dans plusieurs villes à côté de chez vous,Synonymy,,FR_001,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,11,public,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,0,-,0,-,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,1,96h,1,96,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,1,96h,2,heures,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,2,de,3,de,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,3,français,4,français,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,4,pour,5,pour,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,5,apprendre,6,progresser,aligned,many_sources_to_one_target,1,2,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,6,à,,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,0,,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,7,communiquer,6,progresser,aligned,many_sources_to_one_target,1,2,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,8,à,7,à,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,9,l',8,l',aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,10,oral,9,oral,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,11,et,10,et,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,12,à,11,à,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,13,l',12,l',aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0002,fr,French,French tagged simplification corpus,1,2,- 96h de français pour apprendre à communiquer à l'oral et à l'écrit,- 96 heures de français pour progresser à l'oral et à l'écrit,Synonymy,,FR_002,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,14,écrit,13,écrit,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,,,1,Se,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,0,-,0,-,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,1,Accéder,2,déplacer,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,2,aux,5,les,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,3,transports,6,transports,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,4,(,7,:,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,1,1,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,5,bus,8,bus,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,6,",",3,et,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,1,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,7,métro,10,métro,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,8,",",9,",",aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,9,permis,4,utiliser,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,10,...,11,...,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0003,fr,French,French tagged simplification corpus,2,3,"- Accéder aux transports (bus, métro, permis...)","- Se déplacer et utiliser les transports : bus, métro...",Synonymy,,FR_003,provided_strategy_annotation,,0,sentence-level,0,0,1,0,0,0,0,0,0,11,),,,source_only,unaligned,0,,source_unaligned,deletion_or_omission_candidate,1,,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,0,-,0,-,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,1,Adaptation,1,Adaptation,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,2,de,2,de,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,3,la,3,la,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,4,formation,4,formation,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,5,à,5,à,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,6,vos,6,vos,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0004,fr,French,French tagged simplification corpus,3,4,- Adaptation de la formation à vos besoins,- Adaptation de la formation à vos besoins,Transcription,,FR_004,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,7,besoins,7,besoins,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,0,-,0,-,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,1,Aide,1,Aide,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,2,pour,2,pour,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,3,faire,3,faire,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,4,vos,4,vos,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,5,démarches,5,démarches,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,6,administratives,6,administratives,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,7,(,7,(,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,8,demandes,8,demandes,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,9,",",9,",",aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,10,dossiers,10,dossiers,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,11,…,11,...,aligned,one_to_one,1,1,retained_normalized,retention,1,1,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,12,.,13,.,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0005,fr,French,French tagged simplification corpus,4,5,"- Aide pour faire vos démarches administratives (demandes, dossiers….)","- Aide pour faire vos démarches administratives (demandes, dossiers...).",Transcription,,FR_005,provided_strategy_annotation,,0,sentence-level,0,0,0,0,1,0,0,0,0,13,),12,),aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,,,1,Utilisation,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,,,2,d',target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,,,5,et,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,,,6,de,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,,,7,sites,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,,,8,internet,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,0,-,0,-,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,1,Applications,3,applications,aligned,one_source_to_many_targets,2,1,retained_normalized,retention,0,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,1,Applications,4,mobiles,aligned,one_source_to_many_targets,2,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,2,pour,9,pour,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0006,fr,French,French tagged simplification corpus,5,6,- Applications pour progresser,- Utilisation d'applications mobiles et de sites internet pour pratiquer,Explanation,,FR_006,provided_strategy_annotation,,0,sentence-level,1,0,0,0,0,0,0,0,0,3,progresser,10,pratiquer,aligned,one_to_one,1,1,aligned_change_candidate,substitution_or_rephrasing,0,0,1
FR_ALIGN_0007,fr,French,French tagged simplification corpus,6,7,- Ateliers en groupe / binômes,- Ateliers en groupes et en binômes,,,FR_007,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,0,0,,,5,en,target_only,unaligned,,0,target_unaligned,addition_or_explanation_candidate,,0,1
FR_ALIGN_0007,fr,French,French tagged simplification corpus,6,7,- Ateliers en groupe / binômes,- Ateliers en groupes et en binômes,,,FR_007,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,0,0,0,-,0,-,aligned,one_to_one,1,1,retained_exact,retention,1,1,1
FR_ALIGN_0007,fr,French,French tagged simplification corpus,6,7,- Ateliers en groupe / binômes,- Ateliers en groupes et en binômes,,,FR_007,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,0,0,1,Ateliers,1,Ateliers,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
FR_ALIGN_0007,fr,French,French tagged simplification corpus,6,7,- Ateliers en groupe / binômes,- Ateliers en groupes et en binômes,,,FR_007,provided_strategy_annotation,,0,sentence-level,0,0,0,0,0,0,0,0,0,2,en,2,en,aligned,one_to_one,1,1,retained_exact,retention,0,0,1
